   r,m	P, W/m^2
---------------------------
0.100000	1505.468127
0.199000	399.368852
0.298000	164.198960
0.397000	94.011664
0.496000	61.707283
0.595000	46.157581
0.694000	29.236385
0.793000	21.149768
0.892000	22.027543
0.991000	14.956000
1.090000	11.086491
1.189000	12.363620
1.288000	10.799784
1.387000	9.042008
1.486000	8.431925
1.585000	6.787024
1.684000	5.893944
1.783000	4.616810
1.882000	4.306162
1.981000	3.821189
2.080000	3.756086
2.179000	3.800057
2.278000	3.003204
2.377000	2.269237
2.476000	2.282912
2.575000	1.976025
2.674000	1.688746
2.773000	1.869267
2.872000	1.174549
2.971000	1.139173
3.070000	2.328571
3.169000	1.636209
3.268000	0.840591
3.367000	1.569445
3.466000	1.243621
3.565000	1.809795
3.664000	1.855230
3.763000	0.840847
3.862000	1.766864
3.961000	1.323712
4.060000	0.456969
4.159000	0.713159
4.258000	0.749219
4.357000	1.531266
4.456000	1.152561
4.555000	0.804916
4.654000	0.870605
4.753000	0.287333
4.852000	0.856515
4.951000	0.212784
5.050000	0.663858
5.149000	1.216485
5.248000	0.337324
5.347000	0.373733
5.446000	1.138180
5.545000	0.669795
5.644000	0.246332
5.743000	0.531106
5.842000	0.319949
5.941000	0.114744
6.040000	0.863580
6.139000	0.212602
6.238000	0.090572
6.337000	0.131843
6.436000	0.187167
6.535000	0.264688
6.634000	0.802723
6.733000	0.065035
6.832000	0.237189
6.931000	0.114858
7.030000	0.053166
7.129000	0.658362
7.228000	0.758053
7.327000	0.348350
7.426000	0.189307
7.525000	0.654316
7.624000	0.371069
7.723000	0.235694
7.822000	0.597401
7.921000	0.072447
8.020000	0.486864
8.119000	0.593185
8.218000	0.461644
8.317000	0.474564
8.416000	0.292965
8.515000	0.546735
8.614000	0.015168
8.713000	0.068022
8.812000	0.569761
8.911000	0.288180
9.010000	0.194128
9.109000	0.264637
9.208000	0.178629
9.307000	0.248054
9.406000	0.020557
9.505000	0.051484
9.604000	0.004808
9.703000	0.399086
9.802000	0.155020
9.901000	0.162971
10.000000	0.039739
