   r,m	P, W/m^2
---------------------------
0.100000	1556.093125
0.199000	378.393853
0.298000	175.229529
0.397000	96.387604
0.496000	59.660316
0.595000	41.302253
0.694000	35.247065
0.793000	26.901263
0.892000	16.825566
0.991000	13.610044
1.090000	13.752564
1.189000	10.426847
1.288000	9.258866
1.387000	6.112645
1.486000	8.004539
1.585000	4.517802
1.684000	5.996120
1.783000	6.109742
1.882000	5.764111
1.981000	3.195673
2.080000	3.231695
2.179000	3.417527
2.278000	3.755589
2.377000	3.649820
2.476000	1.804288
2.575000	2.405516
2.674000	1.285769
2.773000	2.180903
2.872000	2.671174
2.971000	1.696981
3.070000	1.225348
3.169000	1.023093
3.268000	2.113890
3.367000	2.110278
3.466000	0.864406
3.565000	1.982496
3.664000	1.190694
3.763000	1.629611
3.862000	1.794674
3.961000	1.766434
4.060000	0.758578
4.159000	0.916924
4.258000	1.049829
4.357000	0.428576
4.456000	0.346826
4.555000	0.464263
4.654000	0.344209
4.753000	0.950548
4.852000	0.216629
4.951000	0.761404
5.050000	1.223258
5.149000	0.672055
5.248000	0.560153
5.347000	0.239050
5.446000	0.692489
5.545000	0.725169
5.644000	0.563317
5.743000	0.563348
5.842000	0.112549
5.941000	0.693330
6.040000	0.584997
6.139000	0.085828
6.238000	0.534614
6.337000	0.135184
6.436000	0.509883
6.535000	0.230985
6.634000	0.477879
6.733000	0.433279
6.832000	0.622374
6.931000	0.695440
7.030000	0.508816
7.129000	0.344581
7.228000	0.458665
7.327000	0.322804
7.426000	0.213705
7.525000	0.081398
7.624000	0.104375
7.723000	0.059000
7.822000	0.083860
7.921000	0.035042
8.020000	0.579261
8.119000	0.413449
8.218000	0.044596
8.317000	0.065421
8.416000	0.153807
8.515000	0.381182
8.614000	0.133745
8.713000	0.089074
8.812000	0.028126
8.911000	0.417952
9.010000	0.195550
9.109000	0.251720
9.208000	0.011669
9.307000	0.132821
9.406000	0.426534
9.505000	0.113632
9.604000	0.118870
9.703000	0.062254
9.802000	0.046464
9.901000	0.439971
10.000000	0.004015
