   r,m	P, W/m^2
---------------------------
0.100000	1533.814169
0.199000	397.464227
0.298000	172.237254
0.397000	101.073629
0.496000	65.550929
0.595000	44.584211
0.694000	32.528007
0.793000	22.936721
0.892000	22.178799
0.991000	17.987577
1.090000	13.633492
1.189000	9.373177
1.288000	7.901199
1.387000	7.272403
1.486000	7.424024
1.585000	5.360598
1.684000	4.770853
1.783000	6.085441
1.882000	5.821464
1.981000	4.929121
2.080000	3.523313
2.179000	4.232202
2.278000	3.471320
2.377000	3.850450
2.476000	1.989390
2.575000	3.294586
2.674000	2.693281
2.773000	2.314498
2.872000	1.365508
2.971000	2.371000
3.070000	1.505238
3.169000	1.337890
3.268000	1.393061
3.367000	0.999972
3.466000	1.416768
3.565000	2.032247
3.664000	1.778544
3.763000	1.859074
3.862000	1.046392
3.961000	0.988142
4.060000	1.003952
4.159000	1.403979
4.258000	1.335997
4.357000	0.406160
4.456000	0.496218
4.555000	0.552809
4.654000	1.003463
4.753000	0.901462
4.852000	0.469003
4.951000	0.478905
5.050000	0.429302
5.149000	0.541417
5.248000	1.009618
5.347000	1.099972
5.446000	0.582032
5.545000	1.033092
5.644000	0.856769
5.743000	0.270907
5.842000	0.308583
5.941000	0.180943
6.040000	0.947068
6.139000	0.330389
6.238000	0.779618
6.337000	0.830779
6.436000	0.653810
6.535000	0.239914
6.634000	0.082888
6.733000	0.585413
6.832000	0.408052
6.931000	0.371060
7.030000	0.469350
7.129000	0.405354
7.228000	0.503946
7.327000	0.478379
7.426000	0.169753
7.525000	0.122110
7.624000	0.106202
7.723000	0.654430
7.822000	0.213716
7.921000	0.455148
8.020000	0.181056
8.119000	0.393593
8.218000	0.351437
8.317000	0.578853
8.416000	0.398211
8.515000	0.110398
8.614000	0.526505
8.713000	0.091095
8.812000	0.542998
8.911000	0.607989
9.010000	0.167121
9.109000	0.456090
9.208000	0.095312
9.307000	0.016488
9.406000	0.582722
9.505000	0.063118
9.604000	0.236668
9.703000	0.488189
9.802000	0.053516
9.901000	0.084362
10.000000	0.335621
