   r,m	P, W/m^2
---------------------------
0.100000	1513.389237
0.199000	395.698228
0.298000	164.636979
0.397000	102.632699
0.496000	63.995555
0.595000	40.258182
0.694000	32.627452
0.793000	27.841663
0.892000	18.205762
0.991000	15.281843
1.090000	12.884272
1.189000	8.862227
1.288000	9.438499
1.387000	7.740159
1.486000	5.811592
1.585000	4.829751
1.684000	4.271293
1.783000	6.287483
1.882000	4.456809
1.981000	2.845192
2.080000	4.445241
2.179000	3.159977
2.278000	4.010579
2.377000	2.048965
2.476000	2.352388
2.575000	2.723456
2.674000	2.993548
2.773000	1.921061
2.872000	1.141985
2.971000	2.080864
3.070000	0.974943
3.169000	0.852230
3.268000	2.365079
3.367000	0.950511
3.466000	1.813605
3.565000	0.715664
3.664000	1.609782
3.763000	1.134515
3.862000	0.684511
3.961000	0.852934
4.060000	0.529193
4.159000	0.807993
4.258000	0.751780
4.357000	0.588721
4.456000	1.408458
4.555000	0.463383
4.654000	1.413306
4.753000	0.262141
4.852000	1.124400
4.951000	0.722583
5.050000	0.697216
5.149000	0.469253
5.248000	0.540036
5.347000	0.531476
5.446000	0.862705
5.545000	0.429575
5.644000	0.588273
5.743000	0.598561
5.842000	0.472349
5.941000	0.349256
6.040000	0.608494
6.139000	0.341727
6.238000	0.197042
6.337000	0.654672
6.436000	0.157987
6.535000	0.232025
6.634000	0.231977
6.733000	0.289678
6.832000	0.657158
6.931000	0.597253
7.030000	0.451885
7.129000	0.141235
7.228000	0.189600
7.327000	0.252295
7.426000	0.450557
7.525000	0.269304
7.624000	0.165438
7.723000	0.519566
7.822000	0.073473
7.921000	0.086471
8.020000	0.531875
8.119000	0.189089
8.218000	0.614358
8.317000	0.445947
8.416000	0.481981
8.515000	0.091140
8.614000	0.141089
8.713000	0.565914
8.812000	0.164729
8.911000	0.074531
9.010000	0.359920
9.109000	0.219121
9.208000	0.184931
9.307000	0.097832
9.406000	0.004740
9.505000	0.067213
9.604000	0.420945
9.703000	0.074714
9.802000	0.501012
9.901000	0.262857
10.000000	0.002321
