   r,m	P, W/m^2
---------------------------
0.100000	1553.723733
0.199000	383.674403
0.298000	163.929468
0.397000	96.490627
0.496000	65.596212
0.595000	47.562388
0.694000	28.874961
0.793000	23.679866
0.892000	19.904550
0.991000	13.803656
1.090000	13.790524
1.189000	10.805149
1.288000	8.895354
1.387000	9.985629
1.486000	6.709770
1.585000	7.117810
1.684000	5.540900
1.783000	5.976830
1.882000	5.574525
1.981000	4.725375
2.080000	4.608040
2.179000	2.289700
2.278000	2.323939
2.377000	3.061841
2.476000	2.431600
2.575000	2.754289
2.674000	1.478312
2.773000	1.441560
2.872000	1.626153
2.971000	1.437286
3.070000	1.361684
3.169000	1.722437
3.268000	1.441771
3.367000	0.980163
3.466000	2.170243
3.565000	1.255207
3.664000	0.876390
3.763000	0.944843
3.862000	1.475580
3.961000	0.425174
4.060000	0.485760
4.159000	0.627201
4.258000	1.439387
4.357000	0.814159
4.456000	1.357266
4.555000	0.486165
4.654000	1.153429
4.753000	0.823724
4.852000	0.750044
4.951000	0.765583
5.050000	0.456771
5.149000	0.550322
5.248000	0.377999
5.347000	0.182992
5.446000	0.289522
5.545000	0.607199
5.644000	0.416252
5.743000	0.403762
5.842000	0.148831
5.941000	0.122311
6.040000	0.825480
6.139000	0.162675
6.238000	0.141301
6.337000	0.526490
6.436000	0.100829
6.535000	0.625315
6.634000	0.367054
6.733000	0.160221
6.832000	0.097403
6.931000	0.089522
7.030000	0.056656
7.129000	0.565034
7.228000	0.060367
7.327000	0.256841
7.426000	0.598850
7.525000	0.393132
7.624000	0.524257
7.723000	0.715454
7.822000	0.416404
7.921000	0.163500
8.020000	0.397556
8.119000	0.482970
8.218000	0.035233
8.317000	0.028416
8.416000	0.430084
8.515000	0.510805
8.614000	0.123579
8.713000	0.334091
8.812000	0.267096
8.911000	0.050907
9.010000	0.289460
9.109000	0.095870
9.208000	0.137917
9.307000	0.405406
9.406000	0.315920
9.505000	0.073787
9.604000	0.016036
9.703000	0.089152
9.802000	0.427464
9.901000	0.437128
10.000000	0.529017
