   r,m	P, W/m^2
---------------------------
0.100000	1503.883113
0.199000	387.535203
0.298000	178.168048
0.397000	97.338478
0.496000	67.490165
0.595000	43.476154
0.694000	35.321947
0.793000	26.218991
0.892000	22.328610
0.991000	15.800880
1.090000	13.863009
1.189000	10.685489
1.288000	8.202732
1.387000	6.717605
1.486000	8.429500
1.585000	6.812812
1.684000	4.134921
1.783000	5.316536
1.882000	5.589198
1.981000	4.568940
2.080000	2.918370
2.179000	2.429055
2.278000	2.382135
2.377000	3.099189
2.476000	2.445171
2.575000	2.279241
2.674000	1.724750
2.773000	2.328634
2.872000	1.876772
2.971000	1.970758
3.070000	1.582310
3.169000	1.248196
3.268000	2.166541
3.367000	1.132084
3.466000	1.342964
3.565000	0.767283
3.664000	1.938779
3.763000	1.662922
3.862000	0.656803
3.961000	0.997975
4.060000	0.421005
4.159000	0.774396
4.258000	0.645050
4.357000	0.624925
4.456000	0.315744
4.555000	0.449141
4.654000	0.407246
4.753000	0.379115
4.852000	0.897240
4.951000	0.321415
5.050000	0.428291
5.149000	0.345057
5.248000	0.574864
5.347000	0.608410
5.446000	0.288716
5.545000	0.215266
5.644000	0.887071
5.743000	0.272483
5.842000	0.483401
5.941000	0.572417
6.040000	0.817701
6.139000	0.936056
6.238000	0.457845
6.337000	0.644349
6.436000	0.568240
6.535000	0.854740
6.634000	0.461501
6.733000	0.376453
6.832000	0.378927
6.931000	0.125879
7.030000	0.460197
7.129000	0.106954
7.228000	0.410338
7.327000	0.240106
7.426000	0.418157
7.525000	0.573938
7.624000	0.513262
7.723000	0.479478
7.822000	0.284959
7.921000	0.022895
8.020000	0.495696
8.119000	0.492181
8.218000	0.338145
8.317000	0.024905
8.416000	0.180656
8.515000	0.101197
8.614000	0.165356
8.713000	0.633011
8.812000	0.583566
8.911000	0.276512
9.010000	0.110492
9.109000	0.540599
9.208000	0.029422
9.307000	0.068297
9.406000	0.064424
9.505000	0.281040
9.604000	0.011670
9.703000	0.028883
9.802000	0.172117
9.901000	0.036127
10.000000	0.256804
