   r,m	P, W/m^2
---------------------------
0.100000	1526.125250
0.199000	387.620265
0.298000	167.489357
0.397000	98.131608
0.496000	63.534662
0.595000	41.999736
0.694000	28.625827
0.793000	26.012175
0.892000	20.472084
0.991000	14.808159
1.090000	14.222206
1.189000	11.806262
1.288000	9.640893
1.387000	7.249204
1.486000	7.152120
1.585000	5.143765
1.684000	4.335285
1.783000	4.893862
1.882000	3.779401
1.981000	4.198410
2.080000	3.484560
2.179000	3.387400
2.278000	2.147104
2.377000	2.636015
2.476000	2.292595
2.575000	2.193417
2.674000	2.553560
2.773000	1.518116
2.872000	1.379323
2.971000	1.112373
3.070000	1.714413
3.169000	1.605975
3.268000	0.836467
3.367000	1.072693
3.466000	0.805643
3.565000	1.806936
3.664000	0.931747
3.763000	1.124712
3.862000	0.811204
3.961000	1.593809
4.060000	0.482100
4.159000	1.385294
4.258000	0.579864
4.357000	0.514779
4.456000	0.594767
4.555000	0.386902
4.654000	1.119247
4.753000	0.271074
4.852000	0.941903
4.951000	0.943446
5.050000	0.219252
5.149000	0.935534
5.248000	0.213031
5.347000	0.161792
5.446000	0.998176
5.545000	0.760752
5.644000	0.168202
5.743000	0.549416
5.842000	0.338578
5.941000	0.723846
6.040000	0.770688
6.139000	0.781605
6.238000	0.363103
6.337000	0.327603
6.436000	0.482558
6.535000	0.785589
6.634000	0.606953
6.733000	0.707137
6.832000	0.113660
6.931000	0.701304
7.030000	0.243491
7.129000	0.419030
7.228000	0.074739
7.327000	0.603390
7.426000	0.663714
7.525000	0.077945
7.624000	0.073329
7.723000	0.442839
7.822000	0.280203
7.921000	0.054442
8.020000	0.520311
8.119000	0.253027
8.218000	0.472270
8.317000	0.031698
8.416000	0.073897
8.515000	0.498252
8.614000	0.293321
8.713000	0.353926
8.812000	0.030243
8.911000	0.541010
9.010000	0.404063
9.109000	0.294947
9.208000	0.018348
9.307000	0.414539
9.406000	0.581470
9.505000	0.030760
9.604000	0.485014
9.703000	0.228563
9.802000	0.041952
9.901000	0.279859
10.000000	0.284206
