   r,m	P, W/m^2
---------------------------
0.100000	1530.698993
0.199000	380.596382
0.298000	181.038001
0.397000	96.211118
0.496000	59.779348
0.595000	44.822208
0.694000	31.515623
0.793000	26.083344
0.892000	17.947370
0.991000	17.032131
1.090000	13.899785
1.189000	11.227762
1.288000	8.346397
1.387000	6.402025
1.486000	5.943458
1.585000	7.425011
1.684000	4.466016
1.783000	3.484815
1.882000	5.336614
1.981000	2.915240
2.080000	4.229890
2.179000	3.813314
2.278000	2.804012
2.377000	2.406872
2.476000	1.882130
2.575000	3.065002
2.674000	2.258234
2.773000	2.906572
2.872000	2.372107
2.971000	2.347412
3.070000	1.836894
3.169000	1.845969
3.268000	2.363168
3.367000	0.674781
3.466000	0.882705
3.565000	0.957392
3.664000	0.792659
3.763000	1.031292
3.862000	0.612342
3.961000	1.689873
4.060000	0.751088
4.159000	0.422718
4.258000	1.551398
4.357000	0.529634
4.456000	0.315623
4.555000	0.332008
4.654000	0.638770
4.753000	0.814068
4.852000	0.319578
4.951000	0.574219
5.050000	0.658379
5.149000	1.017803
5.248000	0.315966
5.347000	0.402344
5.446000	0.467114
5.545000	0.955805
5.644000	0.291011
5.743000	0.307928
5.842000	0.674745
5.941000	0.502496
6.040000	0.741712
6.139000	0.468849
6.238000	0.770162
6.337000	0.355340
6.436000	0.647968
6.535000	0.891844
6.634000	0.388177
6.733000	0.302192
6.832000	0.680919
6.931000	0.532369
7.030000	0.213309
7.129000	0.732402
7.228000	0.444468
7.327000	0.051637
7.426000	0.672224
7.525000	0.089182
7.624000	0.241100
7.723000	0.168214
7.822000	0.236428
7.921000	0.025559
8.020000	0.065074
8.119000	0.457749
8.218000	0.240833
8.317000	0.373900
8.416000	0.358203
8.515000	0.436085
8.614000	0.123476
8.713000	0.060357
8.812000	0.314557
8.911000	0.298489
9.010000	0.553877
9.109000	0.254087
9.208000	0.207041
9.307000	0.240130
9.406000	0.072577
9.505000	0.154478
9.604000	0.234539
9.703000	0.341815
9.802000	0.086594
9.901000	0.492515
10.000000	0.019800
