   r,m	P, W/m^2
---------------------------
0.100000	1534.070733
0.199000	389.792861
0.298000	169.239546
0.397000	93.287751
0.496000	60.670785
0.595000	39.029429
0.694000	29.264054
0.793000	21.748113
0.892000	20.415906
0.991000	16.829808
1.090000	10.480541
1.189000	11.591160
1.288000	11.226596
1.387000	8.607283
1.486000	5.282490
1.585000	4.631266
1.684000	5.142330
1.783000	3.778979
1.882000	3.842931
1.981000	3.306059
2.080000	4.877514
2.179000	2.658449
2.278000	2.719609
2.377000	2.198371
2.476000	3.152105
2.575000	2.774599
2.674000	2.698013
2.773000	1.498834
2.872000	1.717365
2.971000	1.154245
3.070000	0.876220
3.169000	1.628051
3.268000	1.266896
3.367000	0.877233
3.466000	1.762871
3.565000	0.928365
3.664000	1.179136
3.763000	0.821022
3.862000	1.627706
3.961000	0.484372
4.060000	0.898230
4.159000	0.451952
4.258000	1.136321
4.357000	0.865426
4.456000	1.420159
4.555000	0.963284
4.654000	0.467851
4.753000	0.637943
4.852000	0.845932
4.951000	0.765316
5.050000	0.241943
5.149000	0.861407
5.248000	0.986400
5.347000	0.731391
5.446000	0.746334
5.545000	0.178783
5.644000	0.375617
5.743000	0.136005
5.842000	0.760354
5.941000	0.191973
6.040000	0.288819
6.139000	0.117742
6.238000	0.722264
6.337000	0.144096
6.436000	0.646199
6.535000	0.860058
6.634000	0.252713
6.733000	0.629372
6.832000	0.106779
6.931000	0.690213
7.030000	0.305948
7.129000	0.094557
7.228000	0.445233
7.327000	0.377791
7.426000	0.361561
7.525000	0.503184
7.624000	0.125480
7.723000	0.703731
7.822000	0.218303
7.921000	0.197489
8.020000	0.237159
8.119000	0.029583
8.218000	0.189832
8.317000	0.081541
8.416000	0.064396
8.515000	0.218560
8.614000	0.303998
8.713000	0.037869
8.812000	0.077418
8.911000	0.350041
9.010000	0.188839
9.109000	0.036958
9.208000	0.107955
9.307000	0.023903
9.406000	0.324000
9.505000	0.063586
9.604000	0.283549
9.703000	0.277459
9.802000	0.053686
9.901000	0.146632
10.000000	0.143443
