   r,m	P, W/m^2
---------------------------
0.100000	1551.283517
0.199000	380.956757
0.298000	168.108801
0.397000	102.044188
0.496000	66.029251
0.595000	46.201208
0.694000	32.438887
0.793000	27.768774
0.892000	17.714182
0.991000	16.976475
1.090000	11.923591
1.189000	8.721905
1.288000	8.281369
1.387000	10.004862
1.486000	6.484076
1.585000	7.903501
1.684000	4.644489
1.783000	5.281437
1.882000	4.970494
1.981000	4.519103
2.080000	4.183229
2.179000	2.315214
2.278000	2.134849
2.377000	2.906548
2.476000	2.525715
2.575000	2.601917
2.674000	3.068850
2.773000	1.718282
2.872000	1.718944
2.971000	2.321345
3.070000	1.279719
3.169000	1.694382
3.268000	2.045369
3.367000	0.761045
3.466000	1.414381
3.565000	1.692486
3.664000	0.569484
3.763000	0.812922
3.862000	0.491227
3.961000	0.680472
4.060000	0.681077
4.159000	0.855925
4.258000	1.166251
4.357000	0.683663
4.456000	0.794724
4.555000	0.354823
4.654000	0.906708
4.753000	0.592794
4.852000	1.115502
4.951000	1.233812
5.050000	0.354493
5.149000	0.882347
5.248000	1.154765
5.347000	0.743835
5.446000	0.618882
5.545000	0.471109
5.644000	0.185225
5.743000	0.438511
5.842000	0.637768
5.941000	0.361599
6.040000	0.294770
6.139000	0.184779
6.238000	0.171023
6.337000	0.170205
6.436000	0.116046
6.535000	0.474037
6.634000	0.834518
6.733000	0.832663
6.832000	0.707982
6.931000	0.536923
7.030000	0.543866
7.129000	0.619458
7.228000	0.142544
7.327000	0.168012
7.426000	0.724696
7.525000	0.160862
7.624000	0.568063
7.723000	0.559224
7.822000	0.212326
7.921000	0.632377
8.020000	0.062300
8.119000	0.019143
8.218000	0.506541
8.317000	0.130002
8.416000	0.041095
8.515000	0.250598
8.614000	0.063985
8.713000	0.309449
8.812000	0.147861
8.911000	0.145046
9.010000	0.338656
9.109000	0.522273
9.208000	0.274643
9.307000	0.090787
9.406000	0.323982
9.505000	0.045331
9.604000	0.078248
9.703000	0.028275
9.802000	0.033702
9.901000	0.414913
10.000000	0.026475
