   r,m	P, W/m^2
---------------------------
0.100000	1542.162533
0.199000	372.578325
0.298000	173.334951
0.397000	93.561101
0.496000	61.481485
0.595000	46.109539
0.694000	34.472526
0.793000	27.668196
0.892000	19.504152
0.991000	14.321166
1.090000	10.537450
1.189000	10.817645
1.288000	8.170476
1.387000	7.692472
1.486000	5.242470
1.585000	6.466012
1.684000	4.680742
1.783000	6.145470
1.882000	5.420221
1.981000	3.700645
2.080000	2.830988
2.179000	3.317725
2.278000	3.407197
2.377000	3.243841
2.476000	2.217841
2.575000	2.679483
2.674000	1.559049
2.773000	1.548852
2.872000	2.080380
2.971000	2.052258
3.070000	1.698727
3.169000	1.341548
3.268000	2.210089
3.367000	1.005114
3.466000	0.701337
3.565000	0.738681
3.664000	0.547976
3.763000	1.495095
3.862000	1.261494
3.961000	0.463272
4.060000	0.483225
4.159000	1.305927
4.258000	0.747590
4.357000	0.647690
4.456000	1.139026
4.555000	1.142218
4.654000	0.596785
4.753000	0.550054
4.852000	0.387625
4.951000	0.450018
5.050000	0.611615
5.149000	1.130849
5.248000	0.410309
5.347000	1.104192
5.446000	0.387716
5.545000	0.501943
5.644000	0.256674
5.743000	0.739452
5.842000	0.764491
5.941000	0.131475
6.040000	0.897732
6.139000	0.712263
6.238000	0.467796
6.337000	0.099693
6.436000	0.504635
6.535000	0.138353
6.634000	0.131187
6.733000	0.290882
6.832000	0.134670
6.931000	0.621058
7.030000	0.560541
7.129000	0.272169
7.228000	0.695790
7.327000	0.513849
7.426000	0.312889
7.525000	0.101488
7.624000	0.305845
7.723000	0.056842
7.822000	0.666593
7.921000	0.458379
8.020000	0.191115
8.119000	0.242359
8.218000	0.100767
8.317000	0.015042
8.416000	0.473867
8.515000	0.449057
8.614000	0.371793
8.713000	0.014894
8.812000	0.297326
8.911000	0.234405
9.010000	0.007580
9.109000	0.598396
9.208000	0.530263
9.307000	0.355499
9.406000	0.318425
9.505000	0.177724
9.604000	0.006646
9.703000	0.339997
9.802000	0.045707
9.901000	0.146979
10.000000	0.049284
