   r,m	P, W/m^2
---------------------------
0.100000	1524.168611
0.199000	381.440192
0.298000	166.955286
0.397000	100.784818
0.496000	64.678387
0.595000	46.384815
0.694000	29.058625
0.793000	26.542950
0.892000	16.801277
0.991000	15.720207
1.090000	11.267854
1.189000	11.447703
1.288000	7.774597
1.387000	9.697224
1.486000	7.903549
1.585000	7.657330
1.684000	6.543128
1.783000	3.430151
1.882000	3.817475
1.981000	3.339036
2.080000	2.593376
2.179000	4.159951
2.278000	4.209255
2.377000	2.777898
2.476000	2.609795
2.575000	2.384106
2.674000	1.796881
2.773000	2.092247
2.872000	1.292619
2.971000	1.794572
3.070000	1.184712
3.169000	1.439541
3.268000	1.034110
3.367000	1.988465
3.466000	0.661939
3.565000	0.777270
3.664000	1.803715
3.763000	1.519033
3.862000	0.572106
3.961000	0.786722
4.060000	0.991418
4.159000	0.469541
4.258000	0.923741
4.357000	0.709859
4.456000	0.626374
4.555000	0.830228
4.654000	1.184158
4.753000	1.133180
4.852000	1.016590
4.951000	0.296870
5.050000	0.731962
5.149000	0.283601
5.248000	0.517611
5.347000	0.169889
5.446000	0.918932
5.545000	0.532530
5.644000	0.976878
5.743000	0.710776
5.842000	0.353578
5.941000	0.544646
6.040000	0.523037
6.139000	0.835808
6.238000	0.913517
6.337000	0.447841
6.436000	0.245478
6.535000	0.746713
6.634000	0.826507
6.733000	0.564255
6.832000	0.750082
6.931000	0.470385
7.030000	0.743835
7.129000	0.087615
7.228000	0.306714
7.327000	0.272243
7.426000	0.247661
7.525000	0.476393
7.624000	0.261934
7.723000	0.070358
7.822000	0.384095
7.921000	0.503104
8.020000	0.344270
8.119000	0.193530
8.218000	0.094521
8.317000	0.281982
8.416000	0.110900
8.515000	0.470047
8.614000	0.111786
8.713000	0.240268
8.812000	0.530597
8.911000	0.016654
9.010000	0.313072
9.109000	0.330425
9.208000	0.545944
9.307000	0.547869
9.406000	0.405463
9.505000	0.443668
9.604000	0.030419
9.703000	0.079469
9.802000	0.348143
9.901000	0.004775
10.000000	0.004612
