   r,m	P, W/m^2
---------------------------
0.100000	1510.424978
0.199000	398.916199
0.298000	175.140132
0.397000	93.387633
0.496000	59.021238
0.595000	47.710539
0.694000	33.600372
0.793000	24.116672
0.892000	20.165682
0.991000	14.076508
1.090000	15.276925
1.189000	9.723652
1.288000	11.435711
1.387000	9.359417
1.486000	7.238736
1.585000	7.076366
1.684000	4.698209
1.783000	4.065764
1.882000	3.171242
1.981000	4.269675
2.080000	3.955000
2.179000	2.695820
2.278000	2.700846
2.377000	2.956779
2.476000	1.666820
2.575000	2.041837
2.674000	1.853659
2.773000	1.799219
2.872000	1.793541
2.971000	1.132903
3.070000	1.383489
3.169000	0.938192
3.268000	1.311036
3.367000	0.861153
3.466000	1.005595
3.565000	0.856475
3.664000	0.806489
3.763000	1.117063
3.862000	1.384980
3.961000	0.503622
4.060000	1.288098
4.159000	1.009958
4.258000	0.558836
4.357000	0.356820
4.456000	0.921446
4.555000	0.312970
4.654000	0.337000
4.753000	1.067973
4.852000	0.631378
4.951000	0.228733
5.050000	0.793891
5.149000	0.199876
5.248000	0.909583
5.347000	0.666374
5.446000	0.439570
5.545000	0.207345
5.644000	0.602782
5.743000	0.833862
5.842000	0.156911
5.941000	0.694854
6.040000	0.200263
6.139000	0.593887
6.238000	0.531862
6.337000	0.165665
6.436000	0.404017
6.535000	0.327924
6.634000	0.447229
6.733000	0.132045
6.832000	0.588826
6.931000	0.187547
7.030000	0.067267
7.129000	0.392083
7.228000	0.138291
7.327000	0.465083
7.426000	0.694820
7.525000	0.458176
7.624000	0.294123
7.723000	0.617088
7.822000	0.447296
7.921000	0.234555
8.020000	0.294010
8.119000	0.576619
8.218000	0.024675
8.317000	0.043878
8.416000	0.036388
8.515000	0.195099
8.614000	0.485040
8.713000	0.372405
8.812000	0.281316
8.911000	0.621826
9.010000	0.476483
9.109000	0.015013
9.208000	0.039446
9.307000	0.356661
9.406000	0.004886
9.505000	0.342558
9.604000	0.306661
9.703000	0.073058
9.802000	0.532296
9.901000	0.213927
10.000000	0.126050
