   r,m	P, W/m^2
---------------------------
0.100000	1527.480513
0.199000	387.101035
0.298000	163.812532
0.397000	96.470700
0.496000	64.565788
0.595000	44.084149
0.694000	35.566151
0.793000	25.446313
0.892000	17.135916
0.991000	13.588778
1.090000	15.010318
1.189000	12.833248
1.288000	7.743976
1.387000	6.267817
1.486000	6.058215
1.585000	7.704600
1.684000	5.063841
1.783000	4.459293
1.882000	5.115477
1.981000	3.011162
2.080000	4.509997
2.179000	2.818630
2.278000	3.275302
2.377000	1.733942
2.476000	2.789390
2.575000	2.935150
2.674000	2.017273
2.773000	1.290689
2.872000	1.144529
2.971000	1.969618
3.070000	1.307582
3.169000	2.185813
3.268000	0.815162
3.367000	1.803649
3.466000	1.596693
3.565000	1.536307
3.664000	0.689913
3.763000	0.843546
3.862000	1.413489
3.961000	0.515650
4.060000	1.489140
4.159000	0.954387
4.258000	1.388449
4.357000	1.512862
4.456000	0.922577
4.555000	0.491633
4.654000	0.248711
4.753000	1.302802
4.852000	0.888054
4.951000	0.297804
5.050000	0.754117
5.149000	0.305169
5.248000	1.103097
5.347000	0.292096
5.446000	0.224419
5.545000	1.093409
5.644000	1.032817
5.743000	0.870751
5.842000	0.386711
5.941000	0.414329
6.040000	0.752956
6.139000	0.337673
6.238000	0.079042
6.337000	0.106448
6.436000	0.330373
6.535000	0.850457
6.634000	0.198049
6.733000	0.215108
6.832000	0.528158
6.931000	0.099077
7.030000	0.541112
7.129000	0.602225
7.228000	0.438536
7.327000	0.110098
7.426000	0.764537
7.525000	0.608311
7.624000	0.529217
7.723000	0.254608
7.822000	0.270339
7.921000	0.091060
8.020000	0.253508
8.119000	0.083878
8.218000	0.123645
8.317000	0.073577
8.416000	0.201859
8.515000	0.209828
8.614000	0.472482
8.713000	0.116266
8.812000	0.015450
8.911000	0.424831
9.010000	0.314339
9.109000	0.430291
9.208000	0.028027
9.307000	0.011852
9.406000	0.426873
9.505000	0.376750
9.604000	0.561762
9.703000	0.005305
9.802000	0.334174
9.901000	0.025733
10.000000	0.065480
