   r,m	P, W/m^2
---------------------------
0.100000	1534.109697
0.199000	392.669056
0.298000	166.224453
0.397000	97.728374
0.496000	64.286588
0.595000	38.910605
0.694000	33.379030
0.793000	23.473331
0.892000	22.129137
0.991000	16.150342
1.090000	12.470439
1.189000	10.192612
1.288000	7.354077
1.387000	6.713918
1.486000	6.568488
1.585000	5.220493
1.684000	4.244943
1.783000	4.593911
1.882000	5.854005
1.981000	4.028282
2.080000	3.552762
2.179000	2.738152
2.278000	3.113688
2.377000	2.290035
2.476000	1.586759
2.575000	2.253735
2.674000	2.573861
2.773000	2.418944
2.872000	2.018347
2.971000	1.529048
3.070000	0.913502
3.169000	1.665816
3.268000	1.084095
3.367000	1.053835
3.466000	1.295772
3.565000	0.974496
3.664000	1.610867
3.763000	1.501984
3.862000	0.713225
3.961000	0.796274
4.060000	0.644297
4.159000	0.871970
4.258000	0.786189
4.357000	1.411399
4.456000	1.167256
4.555000	0.903531
4.654000	0.686424
4.753000	0.467992
4.852000	1.178001
4.951000	0.817897
5.050000	0.857375
5.149000	0.306188
5.248000	0.945226
5.347000	0.741600
5.446000	0.770696
5.545000	0.769938
5.644000	0.511314
5.743000	0.129297
5.842000	0.415045
5.941000	0.628189
6.040000	0.732881
6.139000	0.371832
6.238000	0.111543
6.337000	0.553048
6.436000	0.693295
6.535000	0.826197
6.634000	0.101026
6.733000	0.780327
6.832000	0.537710
6.931000	0.182659
7.030000	0.339588
7.129000	0.463106
7.228000	0.209574
7.327000	0.498608
7.426000	0.700221
7.525000	0.609132
7.624000	0.739985
7.723000	0.100516
7.822000	0.064113
7.921000	0.172369
8.020000	0.036419
8.119000	0.240763
8.218000	0.031729
8.317000	0.571349
8.416000	0.217972
8.515000	0.044092
8.614000	0.252074
8.713000	0.027715
8.812000	0.419178
8.911000	0.096017
9.010000	0.081554
9.109000	0.118215
9.208000	0.105885
9.307000	0.277759
9.406000	0.119571
9.505000	0.171485
9.604000	0.499733
9.703000	0.124042
9.802000	0.116810
9.901000	0.156480
10.000000	0.425132
