   r,m	P, W/m^2
---------------------------
0.100000	1525.071332
0.199000	392.582920
0.298000	164.891614
0.397000	91.348337
0.496000	65.300007
0.595000	47.165213
0.694000	29.642911
0.793000	23.984393
0.892000	17.459427
0.991000	13.471341
1.090000	10.872320
1.189000	13.202442
1.288000	8.965755
1.387000	7.005944
1.486000	7.794281
1.585000	5.698614
1.684000	5.681087
1.783000	5.698834
1.882000	4.952976
1.981000	5.229061
2.080000	4.251206
2.179000	2.454500
2.278000	2.947730
2.377000	2.260186
2.476000	3.359612
2.575000	2.665807
2.674000	2.537658
2.773000	1.302631
2.872000	2.069052
2.971000	1.487862
3.070000	1.457553
3.169000	1.036657
3.268000	2.038686
3.367000	2.169690
3.466000	1.987601
3.565000	1.362340
3.664000	1.028182
3.763000	0.482894
3.862000	0.485670
3.961000	1.002217
4.060000	0.903833
4.159000	0.358887
4.258000	0.793058
4.357000	0.320065
4.456000	1.135778
4.555000	0.657335
4.654000	1.353103
4.753000	0.756219
4.852000	1.138607
4.951000	0.707029
5.050000	0.574238
5.149000	0.679927
5.248000	1.105324
5.347000	0.152175
5.446000	0.318925
5.545000	0.166561
5.644000	0.658147
5.743000	0.593588
5.842000	0.147950
5.941000	0.602771
6.040000	0.139293
6.139000	0.533140
6.238000	0.157647
6.337000	0.233178
6.436000	0.245516
6.535000	0.709611
6.634000	0.155275
6.733000	0.642033
6.832000	0.386400
6.931000	0.391306
7.030000	0.451467
7.129000	0.099707
7.228000	0.260499
7.327000	0.189702
7.426000	0.066966
7.525000	0.126407
7.624000	0.470110
7.723000	0.339498
7.822000	0.147553
7.921000	0.151201
8.020000	0.221062
8.119000	0.149577
8.218000	0.404783
8.317000	0.215239
8.416000	0.024104
8.515000	0.636137
8.614000	0.023938
8.713000	0.140484
8.812000	0.375011
8.911000	0.330819
9.010000	0.008507
9.109000	0.211962
9.208000	0.125392
9.307000	0.082080
9.406000	0.164533
9.505000	0.578109
9.604000	0.527094
9.703000	0.389582
9.802000	0.526602
9.901000	0.079814
10.000000	0.434416
