   r,m	P, W/m^2
---------------------------
0.100000	1536.564568
0.199000	396.824463
0.298000	175.012905
0.397000	95.358271
0.496000	59.998739
0.595000	41.333335
0.694000	34.863188
0.793000	21.957632
0.892000	21.779684
0.991000	15.653829
1.090000	12.061731
1.189000	8.839318
1.288000	10.715692
1.387000	9.688210
1.486000	8.642225
1.585000	5.422060
1.684000	4.954717
1.783000	4.237221
1.882000	4.018470
1.981000	2.998793
2.080000	2.703459
2.179000	4.167590
2.278000	3.629942
2.377000	2.685995
2.476000	3.719383
2.575000	2.113414
2.674000	2.646136
2.773000	2.847989
2.872000	1.846147
2.971000	1.874450
3.070000	2.070897
3.169000	2.162540
3.268000	1.688041
3.367000	1.266258
3.466000	0.966533
3.565000	0.655472
3.664000	1.490285
3.763000	1.716404
3.862000	1.236153
3.961000	1.009892
4.060000	0.554649
4.159000	0.591193
4.258000	0.908307
4.357000	0.602664
4.456000	0.410538
4.555000	1.314805
4.654000	1.157109
4.753000	0.890650
4.852000	0.605287
4.951000	0.227756
5.050000	0.208873
5.149000	0.349177
5.248000	0.252002
5.347000	0.694494
5.446000	0.251684
5.545000	0.811032
5.644000	0.250550
5.743000	0.424893
5.842000	0.251599
5.941000	0.712931
6.040000	0.777546
6.139000	0.248369
6.238000	0.314420
6.337000	0.845528
6.436000	0.158785
6.535000	0.618292
6.634000	0.462239
6.733000	0.163442
6.832000	0.243784
6.931000	0.154802
7.030000	0.695305
7.129000	0.227492
7.228000	0.640911
7.327000	0.066424
7.426000	0.408682
7.525000	0.258807
7.624000	0.056606
7.723000	0.383017
7.822000	0.039168
7.921000	0.418148
8.020000	0.272483
8.119000	0.673317
8.218000	0.028067
8.317000	0.199800
8.416000	0.021022
8.515000	0.617609
8.614000	0.166305
8.713000	0.030018
8.812000	0.250169
8.911000	0.016426
9.010000	0.500513
9.109000	0.073715
9.208000	0.164585
9.307000	0.326639
9.406000	0.202749
9.505000	0.041414
9.604000	0.161123
9.703000	0.268246
9.802000	0.017086
9.901000	0.039734
10.000000	0.121220
