   r,m	P, W/m^2
---------------------------
0.100000	1521.556086
0.199000	375.709776
0.298000	165.943846
0.397000	102.133314
0.496000	61.995861
0.595000	40.471628
0.694000	29.823992
0.793000	25.733906
0.892000	20.887270
0.991000	15.486819
1.090000	15.084522
1.189000	11.381919
1.288000	8.081902
1.387000	9.265076
1.486000	5.760026
1.585000	7.625850
1.684000	6.324617
1.783000	6.185200
1.882000	3.554050
1.981000	3.724258
2.080000	3.952049
2.179000	4.593489
2.278000	1.966503
2.377000	2.237815
2.476000	1.798265
2.575000	3.286201
2.674000	1.416020
2.773000	1.233862
2.872000	2.139449
2.971000	1.668557
3.070000	1.451056
3.169000	2.105524
3.268000	0.790646
3.367000	0.736041
3.466000	2.082738
3.565000	1.324432
3.664000	1.992903
3.763000	0.674111
3.862000	1.764276
3.961000	1.185962
4.060000	0.821326
4.159000	0.452255
4.258000	0.576629
4.357000	0.343303
4.456000	0.295124
4.555000	0.874966
4.654000	1.310618
4.753000	0.953255
4.852000	0.239373
4.951000	1.087739
5.050000	0.211109
5.149000	0.957412
5.248000	0.372814
5.347000	0.990161
5.446000	0.537582
5.545000	0.476225
5.644000	0.434333
5.743000	0.323221
5.842000	0.354719
5.941000	0.337426
6.040000	0.506805
6.139000	0.124065
6.238000	0.304383
6.337000	0.799144
6.436000	0.369569
6.535000	0.787757
6.634000	0.123672
6.733000	0.190094
6.832000	0.652591
6.931000	0.584642
7.030000	0.725860
7.129000	0.120238
7.228000	0.193840
7.327000	0.446486
7.426000	0.686164
7.525000	0.223233
7.624000	0.347821
7.723000	0.406690
7.822000	0.498795
7.921000	0.562822
8.020000	0.201657
8.119000	0.403422
8.218000	0.447016
8.317000	0.200822
8.416000	0.301837
8.515000	0.348466
8.614000	0.048430
8.713000	0.082818
8.812000	0.199484
8.911000	0.054282
9.010000	0.160558
9.109000	0.412442
9.208000	0.297644
9.307000	0.065185
9.406000	0.006075
9.505000	0.248489
9.604000	0.279013
9.703000	0.111294
9.802000	0.447664
9.901000	0.146347
10.000000	0.142437
