   r,m	P, W/m^2
---------------------------
0.100000	1542.907198
0.199000	378.696852
0.298000	172.591821
0.397000	97.223779
0.496000	63.524199
0.595000	43.227349
0.694000	30.295415
0.793000	21.181011
0.892000	16.530632
0.991000	15.551419
1.090000	10.724037
1.189000	12.578226
1.288000	8.525122
1.387000	7.647492
1.486000	5.213200
1.585000	5.777880
1.684000	6.039773
1.783000	4.589264
1.882000	3.546488
1.981000	5.002758
2.080000	4.523040
2.179000	2.786573
2.278000	2.669197
2.377000	2.132477
2.476000	3.549847
2.575000	1.649079
2.674000	2.407357
2.773000	1.341219
2.872000	1.256565
2.971000	2.463817
3.070000	1.127558
3.169000	2.422308
3.268000	1.213113
3.367000	0.663331
3.466000	1.896342
3.565000	1.796259
3.664000	1.200421
3.763000	1.044704
3.862000	0.521161
3.961000	0.815186
4.060000	0.959466
4.159000	1.612199
4.258000	0.766212
4.357000	1.244945
4.456000	1.333403
4.555000	1.186840
4.654000	0.694168
4.753000	1.019767
4.852000	0.216371
4.951000	0.467385
5.050000	0.329728
5.149000	0.722631
5.248000	0.392984
5.347000	0.271683
5.446000	0.944590
5.545000	0.735346
5.644000	0.329541
5.743000	0.986123
5.842000	0.536295
5.941000	0.373069
6.040000	0.194289
6.139000	0.175729
6.238000	0.080859
6.337000	0.739368
6.436000	0.205973
6.535000	0.280483
6.634000	0.549356
6.733000	0.682787
6.832000	0.285216
6.931000	0.508998
7.030000	0.685632
7.129000	0.410120
7.228000	0.777308
7.327000	0.093241
7.426000	0.379691
7.525000	0.420991
7.624000	0.078473
7.723000	0.067930
7.822000	0.062290
7.921000	0.043462
8.020000	0.607866
8.119000	0.531284
8.218000	0.141208
8.317000	0.034065
8.416000	0.120505
8.515000	0.024465
8.614000	0.027405
8.713000	0.365891
8.812000	0.145319
8.911000	0.205086
9.010000	0.074594
9.109000	0.343293
9.208000	0.466245
9.307000	0.037552
9.406000	0.117493
9.505000	0.117691
9.604000	0.178873
9.703000	0.030752
9.802000	0.115532
9.901000	0.002315
10.000000	0.464865
