   r,m	P, W/m^2
---------------------------
0.100000	1512.057072
0.199000	377.889671
0.298000	169.195938
0.397000	90.537015
0.496000	60.655371
0.595000	43.077589
0.694000	29.242163
0.793000	26.649268
0.892000	16.409530
0.991000	16.505072
1.090000	14.036832
1.189000	8.872962
1.288000	9.676587
1.387000	6.126708
1.486000	7.491049
1.585000	5.884891
1.684000	5.756110
1.783000	3.802521
1.882000	3.347704
1.981000	5.321593
2.080000	4.164344
2.179000	2.128174
2.278000	2.534350
2.377000	2.414320
2.476000	1.880407
2.575000	2.287997
2.674000	1.483157
2.773000	2.726228
2.872000	1.910776
2.971000	1.915618
3.070000	1.306728
3.169000	1.262643
3.268000	1.363769
3.367000	0.735460
3.466000	0.969141
3.565000	1.511094
3.664000	0.671497
3.763000	1.888108
3.862000	1.837554
3.961000	0.546990
4.060000	0.825246
4.159000	1.153626
4.258000	0.979836
4.357000	1.395628
4.456000	0.412748
4.555000	0.563223
4.654000	0.676656
4.753000	0.513737
4.852000	0.739243
4.951000	0.692781
5.050000	1.203939
5.149000	0.560027
5.248000	0.529040
5.347000	0.596708
5.446000	0.735362
5.545000	0.970601
5.644000	0.291972
5.743000	0.677176
5.842000	0.570271
5.941000	0.258925
6.040000	0.871109
6.139000	0.699497
6.238000	0.869297
6.337000	0.794301
6.436000	0.242717
6.535000	0.464698
6.634000	0.319518
6.733000	0.099642
6.832000	0.770238
6.931000	0.341290
7.030000	0.713472
7.129000	0.133463
7.228000	0.173946
7.327000	0.400824
7.426000	0.202097
7.525000	0.042658
7.624000	0.511355
7.723000	0.389037
7.822000	0.338598
7.921000	0.040251
8.020000	0.105182
8.119000	0.305402
8.218000	0.629885
8.317000	0.080983
8.416000	0.057143
8.515000	0.150793
8.614000	0.161365
8.713000	0.270162
8.812000	0.024899
8.911000	0.570655
9.010000	0.046335
9.109000	0.577919
9.208000	0.107019
9.307000	0.568797
9.406000	0.026989
9.505000	0.056817
9.604000	0.034429
9.703000	0.116306
9.802000	0.152747
9.901000	0.360543
10.000000	0.196788
