   r,m	P, W/m^2
---------------------------
0.100000	1535.033709
0.199000	392.461410
0.298000	180.567680
0.397000	98.750601
0.496000	61.799227
0.595000	43.056130
0.694000	34.697050
0.793000	26.553914
0.892000	19.885154
0.991000	15.946118
1.090000	12.902630
1.189000	12.559749
1.288000	9.961821
1.387000	7.134467
1.486000	8.499088
1.585000	4.659107
1.684000	5.484035
1.783000	4.834292
1.882000	4.281398
1.981000	4.922005
2.080000	4.615874
2.179000	4.395021
2.278000	2.166079
2.377000	1.734000
2.476000	1.866794
2.575000	2.606055
2.674000	2.682437
2.773000	1.628710
2.872000	1.714506
2.971000	1.974622
3.070000	1.850314
3.169000	1.678408
3.268000	1.127166
3.367000	1.079441
3.466000	2.071237
3.565000	1.834095
3.664000	1.346378
3.763000	1.163425
3.862000	0.848730
3.961000	1.017992
4.060000	1.209680
4.159000	1.220912
4.258000	1.036680
4.357000	1.181373
4.456000	0.468796
4.555000	0.657199
4.654000	0.471318
4.753000	1.102647
4.852000	0.727972
4.951000	0.968532
5.050000	0.498476
5.149000	0.790805
5.248000	0.952934
5.347000	0.900404
5.446000	0.918103
5.545000	0.358802
5.644000	0.999847
5.743000	0.145678
5.842000	0.205514
5.941000	0.479769
6.040000	0.395011
6.139000	0.115661
6.238000	0.087718
6.337000	0.091910
6.436000	0.284650
6.535000	0.862880
6.634000	0.240042
6.733000	0.361903
6.832000	0.563057
6.931000	0.218058
7.030000	0.127545
7.129000	0.043549
7.228000	0.437161
7.327000	0.097362
7.426000	0.304626
7.525000	0.125077
7.624000	0.153477
7.723000	0.707147
7.822000	0.083802
7.921000	0.497545
8.020000	0.209546
8.119000	0.283352
8.218000	0.065467
8.317000	0.041487
8.416000	0.088259
8.515000	0.293537
8.614000	0.204140
8.713000	0.624887
8.812000	0.037582
8.911000	0.113286
9.010000	0.206285
9.109000	0.312247
9.208000	0.189842
9.307000	0.017858
9.406000	0.543047
9.505000	0.139701
9.604000	0.081845
9.703000	0.006140
9.802000	0.166647
9.901000	0.370426
10.000000	0.484681
